process_name,file_name,prompting_technique,step_name,ethical_value,score,explanation,quotes
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Provide Material and Plan Meetings,human_autonomy,7,"Employees should have some agency in choosing their personal growth materials. Check-in meetings should be a two-way dialogue, empowering the employee to raise issues and contribute to the agenda, not just passively receive instructions.","providing reading material for personal growth, planning check-in meetings"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Provide Material and Plan Meetings,trust,7,"Regular, constructive check-in meetings are fundamental to building a long-term, trusting relationship between an employee and manager. Investing in an employee's growth demonstrates the company's long-term commitment and trust in their potential.","providing reading material for personal growth, planning check-in meetings"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Make Introduction,diversity_and_inclusion,8,"The initial introduction sets the tone for the workplace culture. It's crucial that this process is inclusive, making new employees from all backgrounds feel welcome and respected, avoiding assumptions or microaggressions.",make an introduction
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Make Introduction,well_being,7,"A warm and structured introduction can significantly reduce a new employee's anxiety and stress, promoting psychological safety and a positive start to their journey with the company.",make an introduction
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Make Introduction,trust,7,The first interaction is a foundational moment for building trust. A genuine and organized introduction process signals that the company is reliable and cares for its employees.,make an introduction
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Discuss Role and Get Approval,transparency,9,"There must be absolute clarity and openness in the discussion of the role, goals, and projects. The criteria for 'getting approval' must also be transparent to ensure the employee understands expectations and how they are evaluated.","discussing role, goals and projects with supervisor, getting approval"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Discuss Role and Get Approval,fairness,8,"The allocation of roles, goals, and projects must be equitable and based on skill and potential, not on implicit bias. The approval process must be applied consistently and justly to all new hires.","discussing role, goals and projects with supervisor, getting approval"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Discuss Role and Get Approval,responsibility,8,"This step involves the proactive assignment of obligations. The supervisor has a responsibility to clearly define the role, and the organization is responsible for a clear and fair approval process.","discussing role, goals and projects with supervisor, getting approval"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Hold Welcoming Ceremony,diversity_and_inclusion,9,"A welcoming ceremony must be designed to be inclusive for everyone, regardless of cultural background, personality (e.g., introverts/extroverts), or personal beliefs. Activities should not alienate or exclude any individual.",hold a welcoming ceremony
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Hold Welcoming Ceremony,solidarity,8,"The primary purpose of a welcoming ceremony is to foster a sense of community, mutual support, and shared identity among the new employee and their colleagues, which is the essence of solidarity.",hold a welcoming ceremony
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Hold Welcoming Ceremony,well_being,8,"This event directly impacts the social and mental well-being of the new employee by making them feel valued and integrated into the team, which can boost morale and a sense of belonging.",hold a welcoming ceremony
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Check Paperwork and Assign Project,privacy,10,"Checking paperwork involves handling highly sensitive personal data (e.g., financial, identification, contact information). There is a critical need to protect this data from breaches and ensure its confidentiality throughout the process.",checking the paperwork
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,contrastive_cot,Check Paperwork and Assign Project,fairness,9,"The assignment of the first project is a critical juncture that can define an employee's early trajectory. It must be done equitably, providing a meaningful opportunity for success and growth rather than being based on favoritism or bias.",assigning first project
